field_position_id,surface,message,field_path,charging_relevance,constraint_ids,scenario_ids
FP-2056,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.triggers.volumeLimit64,DIRECT,T4N-R05 | T4N-R08 | T4N-R09 | T4N-R10 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A30 | T4N-A31 | T4N-A34
FP-2057,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.triggers.eventLimit,DIRECT,T4N-R05 | T4N-R08 | T4N-R09 | T4N-R10 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A30 | T4N-A34
FP-2058,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.triggers.maxNumberOfccc,DIRECT,T4N-R05 | T4N-R08 | T4N-R09 | T4N-R10 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A30 | T4N-A34
FP-2059,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.triggers.tariffTimeChange,DIRECT,T4N-R05 | T4N-R08 | T4N-R09 | T4N-R10 | T4N-R13 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A32 | T4N-A34
FP-2060,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.triggerTimestamp,DIRECT,T4N-R05 | T4N-R08 | T4N-R09 | T4N-R10 | T4N-R13 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A32 | T4N-A34
FP-2061,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.time,DIRECT,T4N-R05 | T4N-R06 | T4N-R07 | T4N-R08 | T4N-R10 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A22 | T4N-A25 | T4N-A27 | T4N-A28 | T4N-A34
FP-2062,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.totalVolume,DIRECT,T4N-R05 | T4N-R06 | T4N-R07 | T4N-R08 | T4N-R10 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A18 | T4N-A20 | T4N-A25 | T4N-A27 | T4N-A28 | T4N-A34
FP-2063,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.uplinkVolume,DIRECT,T4N-R05 | T4N-R06 | T4N-R07 | T4N-R08 | T4N-R10 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A18 | T4N-A19 | T4N-A20 | T4N-A21 | T4N-A25 | T4N-A27 | T4N-A28 | T4N-A34
FP-2064,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.downlinkVolume,DIRECT,T4N-R05 | T4N-R06 | T4N-R07 | T4N-R08 | T4N-R10 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A18 | T4N-A19 | T4N-A20 | T4N-A21 | T4N-A25 | T4N-A27 | T4N-A28 | T4N-A34
FP-2065,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.serviceSpecificUnits,DIRECT,T4N-R05 | T4N-R06 | T4N-R07 | T4N-R08 | T4N-R10 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A23 | T4N-A25 | T4N-A27 | T4N-A28 | T4N-A34
FP-2066,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.eventTimeStamps,DIRECT,T4N-R05 | T4N-R07 | T4N-R08 | T4N-R10 | T4N-R13 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A24 | T4N-A25 | T4N-A34
FP-2067,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.localSequenceNumber,DIRECT,T4N-R05 | T4N-R06 | T4N-R08 | T4N-R10 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A26 | T4N-A27 | T4N-A28 | T4N-A34
FP-2068,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.timeofFirstUsage,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R13 | T4N-R20 | T4N-R21 | T4N-R23,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A59
FP-2069,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.timeofLastUsage,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R13 | T4N-R20 | T4N-R21 | T4N-R23,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A59
FP-2070,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSInformation.qosId,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2071,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSInformation.5qi,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2072,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSInformation.maxbrUl,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2073,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSInformation.maxbrDl,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2074,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSInformation.gbrUl,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2075,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSInformation.gbrDl,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2076,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSInformation.arp.priorityLevel,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2077,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSInformation.arp.preemptCap,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2078,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSInformation.arp.preemptVuln,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2079,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSInformation.qnc,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2080,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSInformation.priorityLevel,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2081,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSInformation.averWindow,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2082,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSInformation.maxDataBurstVol,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2083,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSInformation.reflectiveQos,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2084,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSInformation.sharingKeyDl,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2085,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSInformation.sharingKeyUl,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2086,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSInformation.maxPacketLossRateDl,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2087,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSInformation.maxPacketLossRateUl,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2088,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSInformation.defQosFlowIndication,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2089,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSInformation.extMaxDataBurstVol,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2090,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSInformation.packetDelayBudget,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2091,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSInformation.packetErrorRate,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2092,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSCharacteristics.5qi,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2093,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSCharacteristics.resourceType,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2094,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSCharacteristics.priorityLevel,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2095,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSCharacteristics.packetDelayBudget,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2096,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSCharacteristics.packetErrorRate,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2097,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSCharacteristics.averagingWindow,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2098,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSCharacteristics.maxDataBurstVol,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2099,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.qoSCharacteristics.extMaxDataBurstVol,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R17 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A60
FP-2100,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.afChargingIdentifier,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R18 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A62
FP-2101,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.afChargingIdString,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R18 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A62
FP-2102,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.eutraLocation.tai.plmnId.mcc,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70
FP-2103,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.eutraLocation.tai.plmnId.mnc,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70
FP-2104,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.eutraLocation.tai.tac,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70
FP-2105,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.eutraLocation.tai.nid,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70
FP-2106,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.eutraLocation.ignoreTai,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70
FP-2107,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.eutraLocation.ecgi.plmnId.mcc,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70
FP-2108,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.eutraLocation.ecgi.plmnId.mnc,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70
FP-2109,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.eutraLocation.ecgi.eutraCellId,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70
FP-2110,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.eutraLocation.ecgi.nid,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70
FP-2111,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.eutraLocation.ignoreEcgi,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70
FP-2112,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.eutraLocation.ageOfLocationInformation,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A56 | T4N-A70
FP-2113,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.eutraLocation.ueLocationTimestamp,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A56 | T4N-A70
FP-2114,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.eutraLocation.geographicalInformation,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70
FP-2115,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.eutraLocation.geodeticInformation,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70
FP-2116,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.eutraLocation.globalNgenbId.plmnId.mcc,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70
FP-2117,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.eutraLocation.globalNgenbId.plmnId.mnc,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70
FP-2118,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.eutraLocation.globalNgenbId.n3IwfId,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70
FP-2119,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.eutraLocation.globalNgenbId.gNbId.bitLength,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70
FP-2120,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.eutraLocation.globalNgenbId.gNbId.gNBValue,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70
FP-2121,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.eutraLocation.globalNgenbId.ngeNbId,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70
FP-2122,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.eutraLocation.globalNgenbId.wagfId,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70
FP-2123,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.eutraLocation.globalNgenbId.tngfId,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70
FP-2124,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.eutraLocation.globalNgenbId.nid,DIRECT,T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70
